,state,action,reward,job_wait_reward,util_reward,invalid_reward,next_state
130,"[0.28, 0.1818181818181818, 0.0, 0.0, 0.0]","[-0.8114396333694458, 0.0]",-0.078,-0.0,-0.078,-0.0,"[0.26, 0.10000000000000002, 0.0, 0.0, 0.0]"
131,"[0.26, 0.10000000000000002, 0.0, 0.0, 0.0]","[0.23406875133514404, 0.0]",-0.47800000000000004,-0.0,-0.078,-0.4,"[0.26, 0.10000000000000002, 0.0, 0.0, 0.0]"
132,"[0.26, 0.10000000000000002, 0.0, 0.0, 0.0]","[0.46209514141082764, 0.042358189821243286]",-0.08800000000000001,-0.004,-0.084,-0.0,"[0.28, 0.0909090909090909, 0.0, 0.013333333333333334, 1.0]"
133,"[0.28, 0.0909090909090909, 0.0, 0.013333333333333334, 1.0]","[-1.0, 1.0]",-0.078,-0.0,-0.078,-0.0,"[0.26, 0.125, 0.0, 0.0, 0.0]"
134,"[0.26, 0.125, 0.0, 0.0, 0.0]","[0.37762701511383057, 0.0]",-0.084,-0.0,-0.084,-0.0,"[0.28, 0.11363636363636363, 0.0, 0.0, 0.0]"
135,"[0.28, 0.11363636363636363, 0.0, 0.0, 0.0]","[0.4204556941986084, 0.0]",-0.09,-0.0,-0.09,-0.0,"[0.3, 0.10416666666666669, 0.0, 0.0, 0.0]"
136,"[0.3, 0.10416666666666669, 0.0, 0.0, 0.0]","[0.3491781949996948, 0.0]",-0.11118987341772152,-0.015189873417721518,-0.096,-0.0,"[0.32, 0.09615384615384616, 0.0, 0.05063291139240506, 1.0]"
137,"[0.32, 0.09615384615384616, 0.0, 0.05063291139240506, 1.0]","[0.9373599290847778, 0.005524665117263794]",-0.10200000000000001,-0.0,-0.10200000000000001,-0.0,"[0.34, 0.1428571428571429, 0.0, 0.0, 0.0]"
138,"[0.34, 0.1428571428571429, 0.0, 0.0, 0.0]","[-0.9882920980453491, 0.14004972577095032]",-0.096,-0.0,-0.096,-0.0,"[0.32, 0.15384615384615388, 0.0, 0.0, 0.0]"
139,"[0.32, 0.15384615384615388, 0.0, 0.0, 0.0]","[-0.9622915983200073, 0.007633686065673828]",-0.09,-0.0,-0.09,-0.0,"[0.3, 0.16666666666666666, 0.0, 0.0, 0.0]"
140,"[0.3, 0.16666666666666666, 0.0, 0.0, 0.0]","[-1.0, 0.026497453451156616]",-0.08775000000000001,-0.00375,-0.084,-0.0,"[0.28, 0.1818181818181818, 0.0, 0.0125, 1.0]"
141,"[0.28, 0.1818181818181818, 0.0, 0.0125, 1.0]","[-1.0, 0.7758364677429199]",-0.078,-0.0,-0.078,-0.0,"[0.26, 0.3, 0.0, 0.0, 0.0]"
142,"[0.26, 0.3, 0.0, 0.0, 0.0]","[0.4731595516204834, 0.08094233274459839]",-0.084,-0.0,-0.084,-0.0,"[0.28, 0.11363636363636363, 0.0, 0.0, 0.0]"
143,"[0.28, 0.11363636363636363, 0.0, 0.0, 0.0]","[0.37218737602233887, 0.0]",-0.0937037037037037,-0.0037037037037037034,-0.09,-0.0,"[0.3, 0.10416666666666669, 0.0, 0.012345679012345678, 1.0]"
144,"[0.3, 0.10416666666666669, 0.0, 0.012345679012345678, 1.0]","[-0.8652351498603821, 1.0]",-0.08765853658536586,-0.0036585365853658534,-0.084,-0.0,"[0.28, 0.20454545454545453, 0.0, 0.012195121951219513, 1.0]"
145,"[0.28, 0.20454545454545453, 0.0, 0.012195121951219513, 1.0]","[-0.8767871856689453, 0.6878132224082947]",-0.078,-0.0,-0.078,-0.0,"[0.26, 0.325, 0.0, 0.0, 0.0]"
146,"[0.26, 0.325, 0.0, 0.0, 0.0]","[0.3066354990005493, 0.05909371376037598]",-0.084,-0.0,-0.084,-0.0,"[0.28, 0.29545454545454547, 0.0, 0.0, 0.0]"
147,"[0.28, 0.29545454545454547, 0.0, 0.0, 0.0]","[-0.9203382134437561, 0.048254549503326416]",-0.078,-0.0,-0.078,-0.0,"[0.26, 0.325, 0.0, 0.0, 0.0]"
148,"[0.26, 0.325, 0.0, 0.0, 0.0]","[0.30871832370758057, 0.0]",-0.084,-0.0,-0.084,-0.0,"[0.28, 0.29545454545454547, 0.0, 0.0, 0.0]"
149,"[0.28, 0.29545454545454547, 0.0, 0.0, 0.0]","[-0.9792896509170532, 0.00591626763343811]",-0.08514285714285715,-0.007142857142857142,-0.078,-0.0,"[0.26, 0.325, 0.0, 0.023809523809523808, 1.0]"
150,"[0.26, 0.325, 0.0, 0.023809523809523808, 1.0]","[0.931199312210083, 0.0]",-0.084,-0.0,-0.084,-0.0,"[0.28, 0.47727272727272724, 0.0, 0.0, 0.0]"
151,"[0.28, 0.47727272727272724, 0.0, 0.0, 0.0]","[0.29683351516723633, 0.0020142793655395508]",-0.48400000000000004,-0.0,-0.084,-0.4,"[0.28, 0.47727272727272724, 0.0, 0.0, 0.0]"
152,"[0.28, 0.47727272727272724, 0.0, 0.0, 0.0]","[0.27506935596466064, 0.0]",-0.48400000000000004,-0.0,-0.084,-0.4,"[0.28, 0.47727272727272724, 0.0, 0.0, 0.0]"
153,"[0.28, 0.47727272727272724, 0.0, 0.0, 0.0]","[0.32312488555908203, 0.0]",-0.09,-0.0,-0.09,-0.0,"[0.3, 0.2708333333333333, 0.0, 0.0, 0.0]"
154,"[0.3, 0.2708333333333333, 0.0, 0.0, 0.0]","[-0.9735493659973145, 0.2823910415172577]",-0.084,-0.0,-0.084,-0.0,"[0.28, 0.29545454545454547, 0.0, 0.0, 0.0]"
155,"[0.28, 0.29545454545454547, 0.0, 0.0, 0.0]","[-1.0, 0.12295141816139221]",-0.09163636363636364,-0.013636363636363636,-0.078,-0.0,"[0.26, 0.325, 0.0, 0.045454545454545456, 1.0]"
156,"[0.26, 0.325, 0.0, 0.045454545454545456, 1.0]","[0.9955724477767944, 0.060814231634140015]",-0.084,-0.0,-0.084,-0.0,"[0.28, 0.6590909090909091, 0.0, 0.0, 0.0]"
157,"[0.28, 0.6590909090909091, 0.0, 0.0, 0.0]","[0.3108121156692505, 0.0]",-0.09,-0.0,-0.09,-0.0,"[0.3, 0.2708333333333333, 0.0, 0.0, 0.0]"
158,"[0.3, 0.2708333333333333, 0.0, 0.0, 0.0]","[-1.0, 0.25332915782928467]",-0.084,-0.0,-0.084,-0.0,"[0.28, 0.29545454545454547, 0.0, 0.0, 0.0]"
159,"[0.28, 0.29545454545454547, 0.0, 0.0, 0.0]","[-0.919472336769104, 0.096732497215271]",-0.078,-0.0,-0.078,-0.0,"[0.26, 0.325, 0.0, 0.0, 0.0]"
160,"[0.26, 0.325, 0.0, 0.0, 0.0]","[0.24776673316955566, 0.0]",-0.48789010989010995,-0.00989010989010989,-0.078,-0.4,"[0.26, 0.325, 0.0, 0.03296703296703297, 1.0]"
161,"[0.26, 0.325, 0.0, 0.03296703296703297, 1.0]","[0.924216628074646, 0.0]",-0.084,-0.0,-0.084,-0.0,"[0.28, 0.3181818181818182, 0.0, 0.0, 0.0]"
162,"[0.28, 0.3181818181818182, 0.0, 0.0, 0.0]","[-0.900542676448822, 0.06437927484512329]",-0.078,-0.0,-0.078,-0.0,"[0.26, 0.25, 0.0, 0.0, 0.0]"
163,"[0.26, 0.25, 0.0, 0.0, 0.0]","[0.5382916927337646, 0.041787296533584595]",-0.084,-0.0,-0.084,-0.0,"[0.28, 0.25, 0.0, 0.0, 0.0]"
164,"[0.28, 0.25, 0.0, 0.0, 0.0]","[-0.9949575066566467, 0.0]",-0.078,-0.0,-0.078,-0.0,"[0.26, 0.275, 0.0, 0.0, 0.0]"
165,"[0.26, 0.275, 0.0, 0.0, 0.0]","[0.46910738945007324, 0.0]",-0.09045161290322581,-0.0064516129032258064,-0.084,-0.0,"[0.28, 0.1590909090909091, 0.0, 0.021505376344086023, 1.0]"
166,"[0.28, 0.1590909090909091, 0.0, 0.021505376344086023, 1.0]","[0.841794490814209, 0.10339567065238953]",-0.09,-0.0,-0.09,-0.0,"[0.3, 0.25, 0.0, 0.0, 0.0]"
167,"[0.3, 0.25, 0.0, 0.0, 0.0]","[-1.0, 0.28388670086860657]",-0.084,-0.0,-0.084,-0.0,"[0.28, 0.22727272727272727, 0.0, 0.0, 0.0]"
168,"[0.28, 0.22727272727272727, 0.0, 0.0, 0.0]","[-0.9752675890922546, 0.0]",-0.078,-0.0,-0.078,-0.0,"[0.26, 0.25, 0.0, 0.0, 0.0]"
169,"[0.26, 0.25, 0.0, 0.0, 0.0]","[0.26323401927948, 0.013174116611480713]",-0.48431578947368426,-0.00631578947368421,-0.078,-0.4,"[0.26, 0.22499999999999998, 0.0, 0.021052631578947368, 1.0]"
170,"[0.26, 0.22499999999999998, 0.0, 0.021052631578947368, 1.0]","[0.8368246555328369, 0.051532357931137085]",-0.09318367346938776,-0.009183673469387754,-0.084,-0.0,"[0.28, 0.3863636363636364, 0.0, 0.030612244897959183, 1.0]"
171,"[0.28, 0.3863636363636364, 0.0, 0.030612244897959183, 1.0]","[0.905624508857727, 0.0]",-0.09,-0.0,-0.09,-0.0,"[0.3, 0.6041666666666667, 0.0, 0.0, 0.0]"
172,"[0.3, 0.6041666666666667, 0.0, 0.0, 0.0]","[0.32692062854766846, 0.053039729595184326]",-0.096,-0.0,-0.096,-0.0,"[0.32, 0.5576923076923077, 0.0, 0.0, 0.0]"
173,"[0.32, 0.5576923076923077, 0.0, 0.0, 0.0]","[0.3597874641418457, 0.0767105221748352]",-0.10200000000000001,-0.0,-0.10200000000000001,-0.0,"[0.34, 0.5178571428571429, 0.0, 0.0, 0.0]"
174,"[0.34, 0.5178571428571429, 0.0, 0.0, 0.0]","[-1.0, 0.050572752952575684]",-0.096,-0.0,-0.096,-0.0,"[0.32, 0.5576923076923077, 0.0, 0.0, 0.0]"
175,"[0.32, 0.5576923076923077, 0.0, 0.0, 0.0]","[0.3750108480453491, 0.0]",-0.10200000000000001,-0.0,-0.10200000000000001,-0.0,"[0.34, 0.5178571428571429, 0.0, 0.0, 0.0]"
176,"[0.34, 0.5178571428571429, 0.0, 0.0, 0.0]","[-0.9051821231842041, 0.059437453746795654]",-0.096,-0.0,-0.096,-0.0,"[0.32, 0.5576923076923077, 0.0, 0.0, 0.0]"
177,"[0.32, 0.5576923076923077, 0.0, 0.0, 0.0]","[0.28070902824401855, 0.0]",-0.507764705882353,-0.011764705882352941,-0.096,-0.4,"[0.32, 0.3269230769230769, 0.0, 0.0392156862745098, 1.0]"
178,"[0.32, 0.3269230769230769, 0.0, 0.0392156862745098, 1.0]","[0.9212687015533447, 0.0]",-0.10200000000000001,-0.0,-0.10200000000000001,-0.0,"[0.34, 0.5892857142857142, 0.0, 0.0, 0.0]"
179,"[0.34, 0.5892857142857142, 0.0, 0.0, 0.0]","[0.30840516090393066, 0.06205061078071594]",-0.11657142857142858,-0.00857142857142857,-0.108,-0.0,"[0.36, 0.55, 0.0, 0.02857142857142857, 1.0]"
180,"[0.36, 0.55, 0.0, 0.02857142857142857, 1.0]","[0.9823273420333862, 0.0]",-0.11399999999999999,-0.0,-0.11399999999999999,-0.0,"[0.38, 0.65625, 0.0, 0.0, 0.0]"
181,"[0.38, 0.65625, 0.0, 0.0, 0.0]","[0.43201184272766113, 0.14670085906982422]",-0.12,-0.0,-0.12,-0.0,"[0.4, 0.573529411764706, 0.0, 0.0, 0.0]"
182,"[0.4, 0.573529411764706, 0.0, 0.0, 0.0]","[-1.0, 0.05147257447242737]",-0.11399999999999999,-0.0,-0.11399999999999999,-0.0,"[0.38, 0.578125, 0.0, 0.0, 0.0]"
183,"[0.38, 0.578125, 0.0, 0.0, 0.0]","[-0.8936850428581238, 0.07267105579376221]",-0.108,-0.0,-0.108,-0.0,"[0.36, 0.6166666666666667, 0.0, 0.0, 0.0]"
184,"[0.36, 0.6166666666666667, 0.0, 0.0, 0.0]","[0.3912796974182129, 0.011749684810638428]",-0.11399999999999999,-0.0,-0.11399999999999999,-0.0,"[0.38, 0.578125, 0.0, 0.0, 0.0]"
185,"[0.38, 0.578125, 0.0, 0.0, 0.0]","[-1.0, 0.09527623653411865]",-0.108,-0.0,-0.108,-0.0,"[0.36, 0.6166666666666667, 0.0, 0.0, 0.0]"
186,"[0.36, 0.6166666666666667, 0.0, 0.0, 0.0]","[0.2592339515686035, 0.02149638533592224]",-0.5163333333333333,-0.008333333333333333,-0.108,-0.4,"[0.36, 0.4749999999999999, 0.0, 0.027777777777777776, 1.0]"
187,"[0.36, 0.4749999999999999, 0.0, 0.027777777777777776, 1.0]","[0.9013848304748535, 0.019558101892471313]",-0.11399999999999999,-0.0,-0.11399999999999999,-0.0,"[0.38, 0.390625, 0.0, 0.0, 0.0]"
188,"[0.38, 0.390625, 0.0, 0.0, 0.0]","[-1.0, 0.963895857334137]",-0.108,-0.0,-0.108,-0.0,"[0.36, 0.38333333333333336, 0.0, 0.0, 0.0]"
189,"[0.36, 0.38333333333333336, 0.0, 0.0, 0.0]","[-0.9472935199737549, 0.9414433240890503]",-0.10200000000000001,-0.0,-0.10200000000000001,-0.0,"[0.34, 0.41071428571428575, 0.0, 0.0, 0.0]"
190,"[0.34, 0.41071428571428575, 0.0, 0.0, 0.0]","[-0.8777567148208618, 0.15827631950378418]",-0.096,-0.0,-0.096,-0.0,"[0.32, 0.44230769230769224, 0.0, 0.0, 0.0]"
191,"[0.32, 0.44230769230769224, 0.0, 0.0, 0.0]","[-0.9615114331245422, 0.0]",-0.09,-0.0,-0.09,-0.0,"[0.3, 0.1875, 0.0, 0.0, 0.0]"
192,"[0.3, 0.1875, 0.0, 0.0, 0.0]","[-1.0, 0.0]",-0.08945454545454545,-0.005454545454545454,-0.084,-0.0,"[0.28, 0.1590909090909091, 0.0, 0.01818181818181818, 1.0]"
193,"[0.28, 0.1590909090909091, 0.0, 0.01818181818181818, 1.0]","[0.051007986068725586, 0.42054396867752075]",-0.096,-0.0,-0.096,-0.0,"[0.32, 0.2916666666666667, 0.0, 0.0, 0.0]"
194,"[0.32, 0.2916666666666667, 0.0, 0.0, 0.0]","[-1.0, 0.46571120619773865]",-0.08670270270270271,-0.0027027027027027024,-0.084,-0.0,"[0.28, 0.3181818181818182, 0.0, 0.009009009009009009, 1.0]"
195,"[0.28, 0.3181818181818182, 0.0, 0.009009009009009009, 1.0]","[-0.5112737417221069, 0.5811940431594849]",-0.078,-0.0,-0.078,-0.0,"[0.26, 0.45, 0.0, 0.0, 0.0]"
196,"[0.26, 0.45, 0.0, 0.0, 0.0]","[0.4619741439819336, 0.028188854455947876]",-0.084,-0.0,-0.084,-0.0,"[0.28, 0.40909090909090906, 0.0, 0.0, 0.0]"
197,"[0.28, 0.40909090909090906, 0.0, 0.0, 0.0]","[0.356151819229126, 0.09767979383468628]",-0.09,-0.0,-0.09,-0.0,"[0.3, 0.2916666666666667, 0.0, 0.0, 0.0]"
198,"[0.3, 0.2916666666666667, 0.0, 0.0, 0.0]","[-1.0, 0.32754600048065186]",-0.084,-0.0,-0.084,-0.0,"[0.28, 0.3181818181818182, 0.0, 0.0, 0.0]"
199,"[0.28, 0.3181818181818182, 0.0, 0.0, 0.0]","[-1.0, 0.08438804745674133]",-0.078,-0.0,-0.078,-0.0,"[0.26, 0.35, 0.0, 0.0, 0.0]"
200,"[0.26, 0.35, 0.0, 0.0, 0.0]","[0.3275045156478882, 0.00028759241104125977]",-0.09443478260869566,-0.010434782608695651,-0.084,-0.0,"[0.28, 0.25, 0.0, 0.034782608695652174, 1.0]"
201,"[0.28, 0.25, 0.0, 0.034782608695652174, 1.0]","[0.8738954067230225, 0.08330461382865906]",-0.09,-0.0,-0.09,-0.0,"[0.3, 0.5625, 0.0, 0.0, 0.0]"
202,"[0.3, 0.5625, 0.0, 0.0, 0.0]","[0.25016188621520996, 0.0]",-0.49,-0.0,-0.09,-0.4,"[0.3, 0.5625, 0.0, 0.0, 0.0]"
203,"[0.3, 0.5625, 0.0, 0.0, 0.0]","[0.31790363788604736, 0.044172972440719604]",-0.096,-0.0,-0.096,-0.0,"[0.32, 0.5192307692307693, 0.0, 0.0, 0.0]"
204,"[0.32, 0.5192307692307693, 0.0, 0.0, 0.0]","[0.372089147567749, 0.0]",-0.10200000000000001,-0.0,-0.10200000000000001,-0.0,"[0.34, 0.4821428571428571, 0.0, 0.0, 0.0]"
205,"[0.34, 0.4821428571428571, 0.0, 0.0, 0.0]","[-0.8727536201477051, 0.0]",-0.10112820512820513,-0.005128205128205128,-0.096,-0.0,"[0.32, 0.5192307692307693, 0.0, 0.017094017094017096, 1.0]"
206,"[0.32, 0.5192307692307693, 0.0, 0.017094017094017096, 1.0]","[0.936394453048706, 0.04173481464385986]",-0.10200000000000001,-0.0,-0.10200000000000001,-0.0,"[0.34, 0.625, 0.0, 0.0, 0.0]"
207,"[0.34, 0.625, 0.0, 0.0, 0.0]","[0.3517080545425415, 0.04020276665687561]",-0.108,-0.0,-0.108,-0.0,"[0.36, 0.5833333333333333, 0.0, 0.0, 0.0]"
208,"[0.36, 0.5833333333333333, 0.0, 0.0, 0.0]","[0.3253912925720215, 0.028025507926940918]",-0.508,-0.0,-0.108,-0.4,"[0.36, 0.575, 0.0, 0.0, 0.0]"
209,"[0.36, 0.575, 0.0, 0.0, 0.0]","[0.494529128074646, 0.07691916823387146]",-0.11399999999999999,-0.0,-0.11399999999999999,-0.0,"[0.38, 0.5390625, 0.0, 0.0, 0.0]"
210,"[0.38, 0.5390625, 0.0, 0.0, 0.0]","[-0.9343573451042175, 0.11869475245475769]",-0.108,-0.0,-0.108,-0.0,"[0.36, 0.575, 0.0, 0.0, 0.0]"
211,"[0.36, 0.575, 0.0, 0.0, 0.0]","[0.3951396942138672, 0.0]",-0.12391735537190082,-0.009917355371900827,-0.11399999999999999,-0.0,"[0.38, 0.5390625, 0.0, 0.03305785123966942, 1.0]"
212,"[0.38, 0.5390625, 0.0, 0.03305785123966942, 1.0]","[0.9625930786132812, 0.1093822717666626]",-0.12,-0.0,-0.12,-0.0,"[0.4, 0.6470588235294118, 0.0, 0.0, 0.0]"
213,"[0.4, 0.6470588235294118, 0.0, 0.0, 0.0]","[0.2588837146759033, 0.08962798118591309]",-0.52,-0.0,-0.12,-0.4,"[0.4, 0.6470588235294118, 0.0, 0.0, 0.0]"
214,"[0.4, 0.6470588235294118, 0.0, 0.0, 0.0]","[0.3064972162246704, 0.004480838775634766]",-0.52,-0.0,-0.12,-0.4,"[0.4, 0.6470588235294118, 0.0, 0.0, 0.0]"
215,"[0.4, 0.6470588235294118, 0.0, 0.0, 0.0]","[0.27392077445983887, 0.04371201992034912]",-0.52,-0.0,-0.12,-0.4,"[0.4, 0.6470588235294118, 0.0, 0.0, 0.0]"
216,"[0.4, 0.6470588235294118, 0.0, 0.0, 0.0]","[0.34256839752197266, 0.06351694464683533]",-0.5248780487804878,-0.004878048780487805,-0.12,-0.4,"[0.4, 0.41176470588235303, 0.0, 0.016260162601626018, 1.0]"
217,"[0.4, 0.41176470588235303, 0.0, 0.016260162601626018, 1.0]","[-0.9146135449409485, 0.43962401151657104]",-0.11521951219512194,-0.0012195121951219512,-0.11399999999999999,-0.0,"[0.38, 0.53125, 0.0, 0.0040650406504065045, 0.0]"
218,"[0.38, 0.53125, 0.0, 0.0040650406504065045, 0.0]","[0.30135881900787354, 0.0]",-0.12,-0.0,-0.12,-0.0,"[0.4, 0.5294117647058825, 0.0, 0.0, 0.0]"
219,"[0.4, 0.5294117647058825, 0.0, 0.0, 0.0]","[-0.823525071144104, 0.18373379111289978]",-0.11399999999999999,-0.0,-0.11399999999999999,-0.0,"[0.38, 0.5, 0.0, 0.0, 0.0]"
220,"[0.38, 0.5, 0.0, 0.0, 0.0]","[-1.0, 0.07802161574363708]",-0.11514285714285714,-0.007142857142857142,-0.108,-0.0,"[0.36, 0.5333333333333334, 0.0, 0.023809523809523808, 1.0]"
221,"[0.36, 0.5333333333333334, 0.0, 0.023809523809523808, 1.0]","[0.5093269348144531, 0.05374133586883545]",-0.11399999999999999,-0.0,-0.11399999999999999,-0.0,"[0.38, 0.5625, 0.0, 0.0, 0.0]"
222,"[0.38, 0.5625, 0.0, 0.0, 0.0]","[-1.0, 0.0]",-0.108,-0.0,-0.108,-0.0,"[0.36, 0.6, 0.0, 0.0, 0.0]"
223,"[0.36, 0.6, 0.0, 0.0, 0.0]","[0.32074403762817383, 0.1703697144985199]",-0.11399999999999999,-0.0,-0.11399999999999999,-0.0,"[0.38, 0.34375, 0.0, 0.0, 0.0]"
224,"[0.38, 0.34375, 0.0, 0.0, 0.0]","[-1.0, 0.7869511842727661]",-0.108,-0.0,-0.108,-0.0,"[0.36, 0.36666666666666664, 0.0, 0.0, 0.0]"
225,"[0.36, 0.36666666666666664, 0.0, 0.0, 0.0]","[-1.0, 0.8174519538879395]",-0.11123076923076924,-0.009230769230769232,-0.10200000000000001,-0.0,"[0.34, 0.3571428571428571, 0.0, 0.03076923076923077, 1.0]"
226,"[0.34, 0.3571428571428571, 0.0, 0.03076923076923077, 1.0]","[0.9639115333557129, 0.0]",-0.108,-0.0,-0.108,-0.0,"[0.36, 0.6333333333333333, 0.0, 0.0, 0.0]"
227,"[0.36, 0.6333333333333333, 0.0, 0.0, 0.0]","[0.4213521480560303, 0.0802883505821228]",-0.11399999999999999,-0.0,-0.11399999999999999,-0.0,"[0.38, 0.5546875, 0.0, 0.0, 0.0]"
228,"[0.38, 0.5546875, 0.0, 0.0, 0.0]","[-1.0, 0.020014852285385132]",-0.108,-0.0,-0.108,-0.0,"[0.36, 0.3166666666666667, 0.0, 0.0, 0.0]"
229,"[0.36, 0.3166666666666667, 0.0, 0.0, 0.0]","[-0.9571031928062439, 0.6874538660049438]",-0.10200000000000001,-0.0,-0.10200000000000001,-0.0,"[0.34, 0.33928571428571425, 0.0, 0.0, 0.0]"
230,"[0.34, 0.33928571428571425, 0.0, 0.0, 0.0]","[-0.8997196555137634, 0.6228193044662476]",-0.096,-0.0,-0.096,-0.0,"[0.32, 0.36538461538461536, 0.0, 0.0, 0.0]"
231,"[0.32, 0.36538461538461536, 0.0, 0.0, 0.0]","[-0.9635878801345825, 0.4763418436050415]",-0.09,-0.0,-0.09,-0.0,"[0.3, 0.3125, 0.0, 0.0, 0.0]"
232,"[0.3, 0.3125, 0.0, 0.0, 0.0]","[-1.0, 0.21076926589012146]",-0.084,-0.0,-0.084,-0.0,"[0.28, 0.42045454545454547, 0.0, 0.0, 0.0]"
233,"[0.28, 0.42045454545454547, 0.0, 0.0, 0.0]","[0.23877441883087158, 0.0]",-0.48400000000000004,-0.0,-0.084,-0.4,"[0.28, 0.2386363636363636, 0.0, 0.0, 0.0]"
234,"[0.28, 0.2386363636363636, 0.0, 0.0, 0.0]","[-0.979592502117157, 0.013625651597976685]",-0.078,-0.0,-0.078,-0.0,"[0.26, 0.2625, 0.0, 0.0, 0.0]"
235,"[0.26, 0.2625, 0.0, 0.0, 0.0]","[0.6128759384155273, 0.0]",-0.08854545454545455,-0.004545454545454545,-0.084,-0.0,"[0.28, 0.2386363636363636, 0.0, 0.015151515151515152, 1.0]"
236,"[0.28, 0.2386363636363636, 0.0, 0.015151515151515152, 1.0]","[0.6064984798431396, 0.3018476366996765]",-0.09,-0.0,-0.09,-0.0,"[0.3, 0.3854166666666667, 0.0, 0.0, 0.0]"
237,"[0.3, 0.3854166666666667, 0.0, 0.0, 0.0]","[-0.9176719188690186, 0.1169014573097229]",-0.084,-0.0,-0.084,-0.0,"[0.28, 0.28409090909090906, 0.0, 0.0, 0.0]"
238,"[0.28, 0.28409090909090906, 0.0, 0.0, 0.0]","[-0.9222655892372131, 0.0]",-0.078,-0.0,-0.078,-0.0,"[0.26, 0.2625, 0.0, 0.0, 0.0]"
239,"[0.26, 0.2625, 0.0, 0.0, 0.0]","[0.37205052375793457, 0.0]",-0.084,-0.0,-0.084,-0.0,"[0.28, 0.2386363636363636, 0.0, 0.0, 0.0]"
240,"[0.28, 0.2386363636363636, 0.0, 0.0, 0.0]","[-1.0, 0.04214334487915039]",-0.078,-0.0,-0.078,-0.0,"[0.26, 0.2625, 0.0, 0.0, 0.0]"
241,"[0.26, 0.2625, 0.0, 0.0, 0.0]","[0.29601240158081055, 0.0]",-0.4868235294117647,-0.008823529411764706,-0.078,-0.4,"[0.26, 0.2625, 0.0, 0.029411764705882353, 1.0]"
242,"[0.26, 0.2625, 0.0, 0.029411764705882353, 1.0]","[0.8649516105651855, 0.026431113481521606]",-0.084,-0.0,-0.084,-0.0,"[0.28, 0.45454545454545453, 0.0, 0.0, 0.0]"
243,"[0.28, 0.45454545454545453, 0.0, 0.0, 0.0]","[0.35959720611572266, 0.07345587015151978]",-0.09,-0.0,-0.09,-0.0,"[0.3, 0.41666666666666663, 0.0, 0.0, 0.0]"
244,"[0.3, 0.41666666666666663, 0.0, 0.0, 0.0]","[0.45348668098449707, 0.0]",-0.096,-0.0,-0.096,-0.0,"[0.32, 0.3076923076923077, 0.0, 0.0, 0.0]"
245,"[0.32, 0.3076923076923077, 0.0, 0.0, 0.0]","[-0.9089849591255188, 0.28726881742477417]",-0.0921897810218978,-0.00218978102189781,-0.09,-0.0,"[0.3, 0.33333333333333337, 0.0, 0.0072992700729927005, 1.0]"
246,"[0.3, 0.33333333333333337, 0.0, 0.0072992700729927005, 1.0]","[-0.8756617307662964, 0.7717733383178711]",-0.084,-0.0,-0.084,-0.0,"[0.28, 0.1590909090909091, 0.0, 0.0, 0.0]"
247,"[0.28, 0.1590909090909091, 0.0, 0.0, 0.0]","[0.10403585433959961, 0.027605265378952026]",-0.09,-0.0,-0.09,-0.0,"[0.3, 0.10416666666666669, 0.0, 0.0, 0.0]"
248,"[0.3, 0.10416666666666669, 0.0, 0.0, 0.0]","[0.2575263977050781, 0.0]",-0.49,-0.0,-0.09,-0.4,"[0.3, 0.10416666666666669, 0.0, 0.0, 0.0]"
249,"[0.3, 0.10416666666666669, 0.0, 0.0, 0.0]","[0.2845289707183838, 0.0]",-0.49,-0.0,-0.09,-0.4,"[0.3, 0.10416666666666669, 0.0, 0.0, 0.0]"
250,"[0.3, 0.10416666666666669, 0.0, 0.0, 0.0]","[0.31217455863952637, 0.0]",-0.096,-0.0,-0.096,-0.0,"[0.32, 0.09615384615384616, 0.0, 0.0, 0.0]"
251,"[0.32, 0.09615384615384616, 0.0, 0.0, 0.0]","[-0.9092149138450623, 0.054675161838531494]",-0.09,-0.0,-0.09,-0.0,"[0.3, 0.10416666666666669, 0.0, 0.0, 0.0]"
252,"[0.3, 0.10416666666666669, 0.0, 0.0, 0.0]","[0.22220587730407715, 0.0]",-0.4921739130434783,-0.002173913043478261,-0.09,-0.4,"[0.3, 0.10416666666666669, 0.0, 0.007246376811594203, 1.0]"
253,"[0.3, 0.10416666666666669, 0.0, 0.007246376811594203, 1.0]","[-0.8964037299156189, 0.9164997935295105]",-0.084,-0.0,-0.084,-0.0,"[0.28, 0.04545454545454545, 0.0, 0.0, 0.0]"
254,"[0.28, 0.04545454545454545, 0.0, 0.0, 0.0]","[0.6683681011199951, 0.06250816583633423]",-0.09,-0.0,-0.09,-0.0,"[0.3, 0.04166666666666666, 0.0, 0.0, 0.0]"
255,"[0.3, 0.04166666666666666, 0.0, 0.0, 0.0]","[0.7470641136169434, 0.0]",-0.10445070422535212,-0.008450704225352112,-0.096,-0.0,"[0.32, 0.03846153846153847, 0.0, 0.028169014084507043, 1.0]"
256,"[0.32, 0.03846153846153847, 0.0, 0.028169014084507043, 1.0]","[-0.695218563079834, 0.2995162308216095]",-0.09,-0.0,-0.09,-0.0,"[0.3, 0.25, 0.0, 0.0, 0.0]"
257,"[0.3, 0.25, 0.0, 0.0, 0.0]","[-0.9744692444801331, 0.22882333397865295]",-0.09221917808219178,-0.00821917808219178,-0.084,-0.0,"[0.28, 0.2727272727272727, 0.0, 0.0273972602739726, 1.0]"
