,state,action,reward,job_wait_reward,util_reward,invalid_reward,next_state
130,"[0.22, 0.45454545454545453, 0.0, 0.0, 0.0]","[-0.3509576916694641, 0.0]",-0.09000000000000001,-0.0,-0.09000000000000001,-0.0,"[0.2, 0.10000000000000002, 0.0, 0.0, 0.0]"
131,"[0.2, 0.10000000000000002, 0.0, 0.0, 0.0]","[-0.6489353775978088, 0.0]",-0.081,-0.0,-0.081,-0.0,"[0.18, 0.11111111111111108, 0.0, 0.0, 0.0]"
132,"[0.18, 0.11111111111111108, 0.0, 0.0, 0.0]","[-0.6147871613502502, 0.0]",-0.07800000000000001,-0.006,-0.07200000000000001,-0.0,"[0.16, 0.125, 0.0, 0.013333333333333334, 1.0]"
133,"[0.16, 0.125, 0.0, 0.013333333333333334, 1.0]","[-0.1785002201795578, 0.0]",-0.06300000000000001,-0.0,-0.06300000000000001,-0.0,"[0.14, 0.28571428571428575, 0.0, 0.0, 0.0]"
134,"[0.14, 0.28571428571428575, 0.0, 0.0, 0.0]","[0.1645071804523468, 0.0]",-0.07200000000000001,-0.0,-0.07200000000000001,-0.0,"[0.16, 0.25, 0.0, 0.0, 0.0]"
135,"[0.16, 0.25, 0.0, 0.0, 0.0]","[-0.8964556455612183, 0.0]",-0.06300000000000001,-0.0,-0.06300000000000001,-0.0,"[0.14, 0.28571428571428575, 0.0, 0.0, 0.0]"
136,"[0.14, 0.28571428571428575, 0.0, 0.0, 0.0]","[0.09486165642738342, 0.0]",-0.09478481012658228,-0.02278481012658228,-0.07200000000000001,-0.0,"[0.16, 0.25, 0.0, 0.05063291139240506, 1.0]"
137,"[0.16, 0.25, 0.0, 0.05063291139240506, 1.0]","[-0.18211683630943298, 0.0]",-0.06869620253164559,-0.00569620253164557,-0.06300000000000001,-0.0,"[0.14, 0.7142857142857143, 0.0, 0.012658227848101266, 0.0]"
138,"[0.14, 0.7142857142857143, 0.0, 0.012658227848101266, 0.0]","[0.3490084707736969, 0.0]",-0.07200000000000001,-0.0,-0.07200000000000001,-0.0,"[0.16, 0.75, 0.0, 0.0, 0.0]"
139,"[0.16, 0.75, 0.0, 0.0, 0.0]","[0.17787665128707886, 0.0]",-0.081,-0.0,-0.081,-0.0,"[0.18, 0.6666666666666666, 0.0, 0.0, 0.0]"
140,"[0.18, 0.6666666666666666, 0.0, 0.0, 0.0]","[0.7196696996688843, 0.0]",-0.09562500000000002,-0.005625000000000001,-0.09000000000000001,-0.0,"[0.2, 0.6, 0.0, 0.0125, 1.0]"
141,"[0.2, 0.6, 0.0, 0.0125, 1.0]","[-1.0, 0.0]",-0.081,-0.0,-0.081,-0.0,"[0.18, 0.7777777777777778, 0.0, 0.0, 0.0]"
142,"[0.18, 0.7777777777777778, 0.0, 0.0, 0.0]","[0.3005433976650238, 0.0]",-0.09000000000000001,-0.0,-0.09000000000000001,-0.0,"[0.2, 0.4, 0.0, 0.0, 0.0]"
143,"[0.2, 0.4, 0.0, 0.0, 0.0]","[-0.3969203531742096, 0.0]",-0.08655555555555555,-0.005555555555555556,-0.081,-0.0,"[0.18, 0.33333333333333337, 0.0, 0.012345679012345678, 1.0]"
144,"[0.18, 0.33333333333333337, 0.0, 0.012345679012345678, 1.0]","[-0.7097437381744385, 0.0]",-0.08297560975609757,-0.010975609756097562,-0.07200000000000001,-0.0,"[0.16, 0.375, 0.0, 0.024390243902439025, 1.0]"
145,"[0.16, 0.375, 0.0, 0.024390243902439025, 1.0]","[-0.6537484526634216, 0.0]",-0.06300000000000001,-0.0,-0.06300000000000001,-0.0,"[0.14, 0.5714285714285714, 0.0, 0.0, 0.0]"
146,"[0.14, 0.5714285714285714, 0.0, 0.0, 0.0]","[0.9062610864639282, 0.0]",-0.07200000000000001,-0.0,-0.07200000000000001,-0.0,"[0.16, 0.625, 0.0, 0.0, 0.0]"
147,"[0.16, 0.625, 0.0, 0.0, 0.0]","[0.7874043583869934, 0.0]",-0.081,-0.0,-0.081,-0.0,"[0.18, 0.5555555555555556, 0.0, 0.0, 0.0]"
148,"[0.18, 0.5555555555555556, 0.0, 0.0, 0.0]","[0.8773263096809387, 0.0]",-0.09000000000000001,-0.0,-0.09000000000000001,-0.0,"[0.2, 0.5, 0.0, 0.0, 0.0]"
149,"[0.2, 0.5, 0.0, 0.0, 0.0]","[0.6473394632339478, 0.0]",-0.10971428571428572,-0.010714285714285714,-0.099,-0.0,"[0.22, 0.45454545454545453, 0.0, 0.023809523809523808, 1.0]"
150,"[0.22, 0.45454545454545453, 0.0, 0.023809523809523808, 1.0]","[-1.0, 0.0]",-0.09000000000000001,-0.0,-0.09000000000000001,-0.0,"[0.2, 0.65, 0.0, 0.0, 0.0]"
151,"[0.2, 0.65, 0.0, 0.0, 0.0]","[0.7685223817825317, 0.0]",-0.099,-0.0,-0.099,-0.0,"[0.22, 0.5909090909090909, 0.0, 0.0, 0.0]"
152,"[0.22, 0.5909090909090909, 0.0, 0.0, 0.0]","[0.6913437247276306, 0.0]",-0.108,-0.0,-0.108,-0.0,"[0.24, 0.5416666666666667, 0.0, 0.0, 0.0]"
153,"[0.24, 0.5416666666666667, 0.0, 0.0, 0.0]","[0.004295743070542812, 0.0]",-0.117,-0.0,-0.117,-0.0,"[0.26, 0.3461538461538461, 0.0, 0.0, 0.0]"
154,"[0.26, 0.3461538461538461, 0.0, 0.0, 0.0]","[-1.0, 0.0]",-0.108,-0.0,-0.108,-0.0,"[0.24, 0.375, 0.0, 0.0, 0.0]"
155,"[0.24, 0.375, 0.0, 0.0, 0.0]","[-0.8941635489463806, 0.0]",-0.11945454545454545,-0.020454545454545454,-0.099,-0.0,"[0.22, 0.40909090909090906, 0.0, 0.045454545454545456, 1.0]"
156,"[0.22, 0.40909090909090906, 0.0, 0.045454545454545456, 1.0]","[-0.8880501389503479, 0.0]",-0.09511363636363637,-0.005113636363636364,-0.09000000000000001,-0.0,"[0.2, 0.75, 0.0, 0.011363636363636364, 0.0]"
157,"[0.2, 0.75, 0.0, 0.011363636363636364, 0.0]","[0.5068868398666382, 0.0]",-0.099,-0.0,-0.099,-0.0,"[0.22, 0.5, 0.0, 0.0, 0.0]"
158,"[0.22, 0.5, 0.0, 0.0, 0.0]","[0.14972607791423798, 0.0]",-0.108,-0.0,-0.108,-0.0,"[0.24, 0.375, 0.0, 0.0, 0.0]"
159,"[0.24, 0.375, 0.0, 0.0, 0.0]","[-1.0, 0.0]",-0.099,-0.0,-0.099,-0.0,"[0.22, 0.40909090909090906, 0.0, 0.0, 0.0]"
160,"[0.22, 0.40909090909090906, 0.0, 0.0, 0.0]","[-0.893563985824585, 0.0]",-0.10483516483516485,-0.014835164835164836,-0.09000000000000001,-0.0,"[0.2, 0.45, 0.0, 0.03296703296703297, 1.0]"
161,"[0.2, 0.45, 0.0, 0.03296703296703297, 1.0]","[-0.9506054520606995, 0.0]",-0.08594505494505494,-0.004945054945054946,-0.081,-0.0,"[0.18, 0.7222222222222222, 0.0, 0.01098901098901099, 0.0]"
162,"[0.18, 0.7222222222222222, 0.0, 0.01098901098901099, 0.0]","[0.5223079919815063, 0.0]",-0.09000000000000001,-0.0,-0.09000000000000001,-0.0,"[0.2, 0.65, 0.0, 0.0, 0.0]"
163,"[0.2, 0.65, 0.0, 0.0, 0.0]","[0.7422065734863281, 0.0]",-0.099,-0.0,-0.099,-0.0,"[0.22, 0.5909090909090909, 0.0, 0.0, 0.0]"
164,"[0.22, 0.5909090909090909, 0.0, 0.0, 0.0]","[0.7398651242256165, 0.0]",-0.108,-0.0,-0.108,-0.0,"[0.24, 0.4583333333333333, 0.0, 0.0, 0.0]"
165,"[0.24, 0.4583333333333333, 0.0, 0.0, 0.0]","[-0.846436619758606, 0.0]",-0.10867741935483871,-0.00967741935483871,-0.099,-0.0,"[0.22, 0.5, 0.0, 0.021505376344086023, 1.0]"
166,"[0.22, 0.5, 0.0, 0.021505376344086023, 1.0]","[-0.9965999126434326, 0.0]",-0.09000000000000001,-0.0,-0.09000000000000001,-0.0,"[0.2, 0.75, 0.0, 0.0, 0.0]"
167,"[0.2, 0.75, 0.0, 0.0, 0.0]","[0.5433968901634216, 0.0]",-0.099,-0.0,-0.099,-0.0,"[0.22, 0.6818181818181819, 0.0, 0.0, 0.0]"
168,"[0.22, 0.6818181818181819, 0.0, 0.0, 0.0]","[0.6726071834564209, 0.0]",-0.11747368421052631,-0.009473684210526316,-0.108,-0.0,"[0.24, 0.375, 0.0, 0.021052631578947368, 1.0]"
169,"[0.24, 0.375, 0.0, 0.021052631578947368, 1.0]","[-0.9587132930755615, 0.0]",-0.11277551020408164,-0.013775510204081633,-0.099,-0.0,"[0.22, 0.5454545454545454, 0.0, 0.030612244897959183, 1.0]"
170,"[0.22, 0.5454545454545454, 0.0, 0.030612244897959183, 1.0]","[-1.0, 0.0]",-0.09000000000000001,-0.0,-0.09000000000000001,-0.0,"[0.2, 0.8, 0.0, 0.0, 0.0]"
171,"[0.2, 0.8, 0.0, 0.0, 0.0]","[0.1854684203863144, 0.0]",-0.099,-0.0,-0.099,-0.0,"[0.22, 0.8181818181818181, 0.0, 0.0, 0.0]"
172,"[0.22, 0.8181818181818181, 0.0, 0.0, 0.0]","[0.4015817940235138, 0.0]",-0.108,-0.0,-0.108,-0.0,"[0.24, 0.6666666666666667, 0.0, 0.0, 0.0]"
173,"[0.24, 0.6666666666666667, 0.0, 0.0, 0.0]","[0.6233885288238525, 0.0]",-0.117,-0.0,-0.117,-0.0,"[0.26, 0.6153846153846154, 0.0, 0.0, 0.0]"
174,"[0.26, 0.6153846153846154, 0.0, 0.0, 0.0]","[0.1499142348766327, 0.0]",-0.12600000000000003,-0.0,-0.12600000000000003,-0.0,"[0.28, 0.5714285714285715, 0.0, 0.0, 0.0]"
175,"[0.28, 0.5714285714285715, 0.0, 0.0, 0.0]","[-0.7213815450668335, 0.0]",-0.117,-0.0,-0.117,-0.0,"[0.26, 0.6153846153846154, 0.0, 0.0, 0.0]"
176,"[0.26, 0.6153846153846154, 0.0, 0.0, 0.0]","[0.1616232544183731, 0.0]",-0.14364705882352943,-0.01764705882352941,-0.12600000000000003,-0.0,"[0.28, 0.5714285714285715, 0.0, 0.0392156862745098, 1.0]"
177,"[0.28, 0.5714285714285715, 0.0, 0.0392156862745098, 1.0]","[-1.0, 0.0]",-0.117,-0.0,-0.117,-0.0,"[0.26, 0.6923076923076923, 0.0, 0.0, 0.0]"
178,"[0.26, 0.6923076923076923, 0.0, 0.0, 0.0]","[0.5988695621490479, 0.0]",-0.13885714285714287,-0.012857142857142857,-0.12600000000000003,-0.0,"[0.28, 0.6428571428571429, 0.0, 0.02857142857142857, 1.0]"
179,"[0.28, 0.6428571428571429, 0.0, 0.02857142857142857, 1.0]","[-1.0, 0.0]",-0.117,-0.0,-0.117,-0.0,"[0.26, 0.9230769230769231, 0.5, 0.0, 0.0]"
180,"[0.26, 0.9230769230769231, 0.5, 0.0, 0.0]","[0.9069252014160156, 0.0]",-0.12600000000000003,-0.0,-0.12600000000000003,-0.0,"[0.28, 0.8571428571428571, 0.0, 0.0, 0.0]"
181,"[0.28, 0.8571428571428571, 0.0, 0.0, 0.0]","[0.40720123052597046, 0.0]",-0.135,-0.0,-0.135,-0.0,"[0.3, 0.8, 0.0, 0.0, 0.0]"
182,"[0.3, 0.8, 0.0, 0.0, 0.0]","[0.4830407202243805, 0.0]",-0.14400000000000002,-0.0,-0.14400000000000002,-0.0,"[0.32, 0.625, 0.0, 0.0, 0.0]"
183,"[0.32, 0.625, 0.0, 0.0, 0.0]","[-0.9963065385818481, 0.0]",-0.135,-0.0,-0.135,-0.0,"[0.3, 0.6666666666666667, 0.0, 0.0, 0.0]"
184,"[0.3, 0.6666666666666667, 0.0, 0.0, 0.0]","[-0.333694189786911, 0.0]",-0.12600000000000003,-0.0,-0.12600000000000003,-0.0,"[0.28, 0.6428571428571429, 0.0, 0.0, 0.0]"
185,"[0.28, 0.6428571428571429, 0.0, 0.0, 0.0]","[-0.177666574716568, 0.0]",-0.1295,-0.012499999999999999,-0.117,-0.0,"[0.26, 0.576923076923077, 0.0, 0.027777777777777776, 1.0]"
186,"[0.26, 0.576923076923077, 0.0, 0.027777777777777776, 1.0]","[-1.0, 0.0]",-0.11216666666666666,-0.004166666666666667,-0.108,-0.0,"[0.24, 0.8333333333333333, 0.0, 0.009259259259259259, 0.0]"
187,"[0.24, 0.8333333333333333, 0.0, 0.009259259259259259, 0.0]","[0.24016423523426056, 0.0]",-0.117,-0.0,-0.117,-0.0,"[0.26, 0.7692307692307693, 0.0, 0.0, 0.0]"
188,"[0.26, 0.7692307692307693, 0.0, 0.0, 0.0]","[0.687156617641449, 0.0]",-0.12600000000000003,-0.0,-0.12600000000000003,-0.0,"[0.28, 0.7142857142857142, 0.0, 0.0, 0.0]"
189,"[0.28, 0.7142857142857142, 0.0, 0.0, 0.0]","[0.5368657112121582, 0.0]",-0.135,-0.0,-0.135,-0.0,"[0.3, 0.6, 0.0, 0.0, 0.0]"
190,"[0.3, 0.6, 0.0, 0.0, 0.0]","[-0.8087735176086426, 0.0]",-0.12600000000000003,-0.0,-0.12600000000000003,-0.0,"[0.28, 0.6428571428571429, 0.0, 0.0, 0.0]"
191,"[0.28, 0.6428571428571429, 0.0, 0.0, 0.0]","[-0.09383851289749146, 0.0]",-0.1251818181818182,-0.008181818181818182,-0.117,-0.0,"[0.26, 0.3461538461538461, 0.0, 0.01818181818181818, 1.0]"
192,"[0.26, 0.3461538461538461, 0.0, 0.01818181818181818, 1.0]","[-0.9272632598876953, 0.0]",-0.108,-0.0,-0.108,-0.0,"[0.24, 0.5416666666666667, 0.0, 0.0, 0.0]"
193,"[0.24, 0.5416666666666667, 0.0, 0.0, 0.0]","[0.014999287202954292, 0.0]",-0.12105405405405406,-0.004054054054054054,-0.117,-0.0,"[0.26, 0.5, 0.0, 0.009009009009009009, 1.0]"
194,"[0.26, 0.5, 0.0, 0.009009009009009009, 1.0]","[-1.0, 0.0]",-0.108,-0.0,-0.108,-0.0,"[0.24, 0.625, 0.0, 0.0, 0.0]"
195,"[0.24, 0.625, 0.0, 0.0, 0.0]","[0.66878741979599, 0.0]",-0.117,-0.0,-0.117,-0.0,"[0.26, 0.576923076923077, 0.0, 0.0, 0.0]"
196,"[0.26, 0.576923076923077, 0.0, 0.0, 0.0]","[-0.1872197389602661, 0.0]",-0.108,-0.0,-0.108,-0.0,"[0.24, 0.5416666666666667, 0.0, 0.0, 0.0]"
197,"[0.24, 0.5416666666666667, 0.0, 0.0, 0.0]","[0.007586037740111351, 0.0]",-0.117,-0.0,-0.117,-0.0,"[0.26, 0.576923076923077, 0.0, 0.0, 0.0]"
198,"[0.26, 0.576923076923077, 0.0, 0.0, 0.0]","[-0.2010214477777481, 0.0]",-0.108,-0.0,-0.108,-0.0,"[0.24, 0.5416666666666667, 0.0, 0.0, 0.0]"
199,"[0.24, 0.5416666666666667, 0.0, 0.0, 0.0]","[0.01801898516714573, 0.0]",-0.1326521739130435,-0.01565217391304348,-0.117,-0.0,"[0.26, 0.42307692307692313, 0.0, 0.034782608695652174, 1.0]"
200,"[0.26, 0.42307692307692313, 0.0, 0.034782608695652174, 1.0]","[-1.0, 0.0]",-0.108,-0.0,-0.108,-0.0,"[0.24, 0.75, 0.0, 0.0, 0.0]"
201,"[0.24, 0.75, 0.0, 0.0, 0.0]","[0.5871946811676025, 0.0]",-0.117,-0.0,-0.117,-0.0,"[0.26, 0.6923076923076923, 0.0, 0.0, 0.0]"
202,"[0.26, 0.6923076923076923, 0.0, 0.0, 0.0]","[0.7283702492713928, 0.0]",-0.12600000000000003,-0.0,-0.12600000000000003,-0.0,"[0.28, 0.6428571428571429, 0.0, 0.0, 0.0]"
203,"[0.28, 0.6428571428571429, 0.0, 0.0, 0.0]","[-0.17368729412555695, 0.0]",-0.117,-0.0,-0.117,-0.0,"[0.26, 0.6153846153846154, 0.0, 0.0, 0.0]"
204,"[0.26, 0.6153846153846154, 0.0, 0.0, 0.0]","[0.11012677103281021, 0.0]",-0.13369230769230772,-0.007692307692307694,-0.12600000000000003,-0.0,"[0.28, 0.6428571428571429, 0.0, 0.017094017094017096, 1.0]"
205,"[0.28, 0.6428571428571429, 0.0, 0.017094017094017096, 1.0]","[-1.0, 0.0]",-0.117,-0.0,-0.117,-0.0,"[0.26, 0.8461538461538461, 0.0, 0.0, 0.0]"
206,"[0.26, 0.8461538461538461, 0.0, 0.0, 0.0]","[0.46537330746650696, 0.0]",-0.12600000000000003,-0.0,-0.12600000000000003,-0.0,"[0.28, 0.7857142857142858, 0.0, 0.0, 0.0]"
207,"[0.28, 0.7857142857142858, 0.0, 0.0, 0.0]","[0.4704835116863251, 0.0]",-0.135,-0.0,-0.135,-0.0,"[0.3, 0.7333333333333333, 0.0, 0.0, 0.0]"
208,"[0.3, 0.7333333333333333, 0.0, 0.0, 0.0]","[0.15980885922908783, 0.0]",-0.14400000000000002,-0.0,-0.14400000000000002,-0.0,"[0.32, 0.6875, 0.0, 0.0, 0.0]"
209,"[0.32, 0.6875, 0.0, 0.0, 0.0]","[-0.7964844703674316, 0.0]",-0.135,-0.0,-0.135,-0.0,"[0.3, 0.6666666666666667, 0.0, 0.0, 0.0]"
210,"[0.3, 0.6666666666666667, 0.0, 0.0, 0.0]","[-0.5441657304763794, 0.0]",-0.12600000000000003,-0.0,-0.12600000000000003,-0.0,"[0.28, 0.6785714285714285, 0.0, 0.0, 0.0]"
211,"[0.28, 0.6785714285714285, 0.0, 0.0, 0.0]","[0.3087256848812103, 0.0]",-0.14987603305785124,-0.01487603305785124,-0.135,-0.0,"[0.3, 0.7, 0.0, 0.03305785123966942, 1.0]"
212,"[0.3, 0.7, 0.0, 0.03305785123966942, 1.0]","[-1.0, 0.0]",-0.12785950413223143,-0.001859504132231405,-0.12600000000000003,-0.0,"[0.28, 0.9642857142857143, 0.5, 0.004132231404958678, 0.0]"
213,"[0.28, 0.9642857142857143, 0.5, 0.004132231404958678, 0.0]","[0.9343500733375549, 0.0]",-0.135,-0.0,-0.135,-0.0,"[0.3, 0.9, 0.0, 0.0, 0.0]"
214,"[0.3, 0.9, 0.0, 0.0, 0.0]","[0.49816328287124634, 0.0]",-0.14400000000000002,-0.0,-0.14400000000000002,-0.0,"[0.32, 0.59375, 0.0, 0.0, 0.0]"
215,"[0.32, 0.59375, 0.0, 0.0, 0.0]","[-1.0, 0.0]",-0.135,-0.0,-0.135,-0.0,"[0.3, 0.6333333333333333, 0.0, 0.0, 0.0]"
216,"[0.3, 0.6333333333333333, 0.0, 0.0, 0.0]","[-0.7560009956359863, 0.0]",-0.13331707317073174,-0.007317073170731709,-0.12600000000000003,-0.0,"[0.28, 0.6071428571428571, 0.0, 0.016260162601626018, 1.0]"
217,"[0.28, 0.6071428571428571, 0.0, 0.016260162601626018, 1.0]","[-1.0, 0.0]",-0.117,-0.0,-0.117,-0.0,"[0.26, 0.8461538461538461, 0.0, 0.0, 0.0]"
218,"[0.26, 0.8461538461538461, 0.0, 0.0, 0.0]","[0.4664584696292877, 0.0]",-0.12600000000000003,-0.0,-0.12600000000000003,-0.0,"[0.28, 0.7857142857142858, 0.0, 0.0, 0.0]"
219,"[0.28, 0.7857142857142858, 0.0, 0.0, 0.0]","[0.4716845154762268, 0.0]",-0.22600000000000003,-0.0,-0.12600000000000003,-0.1,"[0.28, 0.7857142857142858, 0.0, 0.0, 0.0]"
220,"[0.28, 0.7857142857142858, 0.0, 0.0, 0.0]","[0.5711725950241089, 0.0]",-0.1457142857142857,-0.010714285714285714,-0.135,-0.0,"[0.3, 0.7333333333333333, 0.0, 0.023809523809523808, 1.0]"
221,"[0.3, 0.7333333333333333, 0.0, 0.023809523809523808, 1.0]","[-1.0, 0.0]",-0.12600000000000003,-0.0,-0.12600000000000003,-0.0,"[0.28, 1.0, 1.0, 0.0, 0.0]"
222,"[0.28, 1.0, 1.0, 0.0, 0.0]","[0.6648672819137573, 0.013104058802127838]",-0.22600000000000003,-0.0,-0.12600000000000003,-0.1,"[0.28, 1.0, 1.0, 0.0, 0.0]"
223,"[0.28, 1.0, 1.0, 0.0, 0.0]","[0.6131553053855896, 0.0316387414932251]",-0.22600000000000003,-0.0,-0.12600000000000003,-0.1,"[0.28, 0.8214285714285714, 0.0, 0.0, 0.0]"
224,"[0.28, 0.8214285714285714, 0.0, 0.0, 0.0]","[0.5109638571739197, 0.0]",-0.135,-0.0,-0.135,-0.0,"[0.3, 0.7666666666666667, 0.0, 0.0, 0.0]"
225,"[0.3, 0.7666666666666667, 0.0, 0.0, 0.0]","[0.41887137293815613, 0.0]",-0.24884615384615386,-0.013846153846153847,-0.135,-0.1,"[0.3, 0.7333333333333333, 0.0, 0.03076923076923077, 1.0]"
226,"[0.3, 0.7333333333333333, 0.0, 0.03076923076923077, 1.0]","[-1.0, 0.0]",-0.1294615384615385,-0.0034615384615384616,-0.12600000000000003,-0.0,"[0.28, 1.0, 1.0, 0.007692307692307693, 0.0]"
227,"[0.28, 1.0, 1.0, 0.007692307692307693, 0.0]","[0.6534492373466492, 0.05190463364124298]",-0.2294615384615385,-0.0034615384615384616,-0.12600000000000003,-0.1,"[0.28, 1.0, 1.0, 0.007692307692307693, 0.0]"
228,"[0.28, 1.0, 1.0, 0.007692307692307693, 0.0]","[0.695168137550354, 0.14265279471874237]",-0.2294615384615385,-0.0034615384615384616,-0.12600000000000003,-0.1,"[0.28, 0.5714285714285715, 0.0, 0.007692307692307693, 0.0]"
229,"[0.28, 0.5714285714285715, 0.0, 0.007692307692307693, 0.0]","[-0.49324101209640503, 0.0]",-0.117,-0.0,-0.117,-0.0,"[0.26, 0.5, 0.0, 0.0, 0.0]"
230,"[0.26, 0.5, 0.0, 0.0, 0.0]","[-0.8063641786575317, 0.0]",-0.108,-0.0,-0.108,-0.0,"[0.24, 0.5, 0.0, 0.0, 0.0]"
231,"[0.24, 0.5, 0.0, 0.0, 0.0]","[-0.5682712197303772, 0.0]",-0.099,-0.0,-0.099,-0.0,"[0.22, 0.5454545454545454, 0.0, 0.0, 0.0]"
232,"[0.22, 0.5454545454545454, 0.0, 0.0, 0.0]","[0.5050921440124512, 0.0]",-0.108,-0.0,-0.108,-0.0,"[0.24, 0.41666666666666663, 0.0, 0.0, 0.0]"
233,"[0.24, 0.41666666666666663, 0.0, 0.0, 0.0]","[-0.8770544528961182, 0.0]",-0.099,-0.0,-0.099,-0.0,"[0.22, 0.45454545454545453, 0.0, 0.0, 0.0]"
234,"[0.22, 0.45454545454545453, 0.0, 0.0, 0.0]","[-0.20826973021030426, 0.0]",-0.09000000000000001,-0.0,-0.09000000000000001,-0.0,"[0.2, 0.45, 0.0, 0.0, 0.0]"
235,"[0.2, 0.45, 0.0, 0.0, 0.0]","[0.2292347401380539, 0.0]",-0.10581818181818183,-0.006818181818181819,-0.099,-0.0,"[0.22, 0.45454545454545453, 0.0, 0.015151515151515152, 1.0]"
236,"[0.22, 0.45454545454545453, 0.0, 0.015151515151515152, 1.0]","[-1.0, 0.0]",-0.09000000000000001,-0.0,-0.09000000000000001,-0.0,"[0.2, 0.65, 0.0, 0.0, 0.0]"
237,"[0.2, 0.65, 0.0, 0.0, 0.0]","[0.8218459486961365, 0.0]",-0.099,-0.0,-0.099,-0.0,"[0.22, 0.45454545454545453, 0.0, 0.0, 0.0]"
238,"[0.22, 0.45454545454545453, 0.0, 0.0, 0.0]","[-0.34638532996177673, 0.0]",-0.09000000000000001,-0.0,-0.09000000000000001,-0.0,"[0.2, 0.35, 0.0, 0.0, 0.0]"
239,"[0.2, 0.35, 0.0, 0.0, 0.0]","[-0.8124517798423767, 0.0]",-0.081,-0.0,-0.081,-0.0,"[0.18, 0.4444444444444444, 0.0, 0.0, 0.0]"
240,"[0.18, 0.4444444444444444, 0.0, 0.0, 0.0]","[0.6722919344902039, 0.0]",-0.181,-0.0,-0.081,-0.1,"[0.18, 0.3888888888888889, 0.0, 0.0, 0.0]"
241,"[0.18, 0.3888888888888889, 0.0, 0.0, 0.0]","[0.15480667352676392, 0.0]",-0.10323529411764706,-0.013235294117647059,-0.09000000000000001,-0.0,"[0.2, 0.25, 0.0, 0.029411764705882353, 1.0]"
242,"[0.2, 0.25, 0.0, 0.029411764705882353, 1.0]","[-0.4415803551673889, 0.0]",-0.08430882352941177,-0.0033088235294117647,-0.081,-0.0,"[0.18, 0.6111111111111112, 0.0, 0.007352941176470588, 0.0]"
243,"[0.18, 0.6111111111111112, 0.0, 0.007352941176470588, 0.0]","[0.8719199895858765, 0.0]",-0.181,-0.0,-0.081,-0.1,"[0.18, 0.7222222222222222, 0.0, 0.0, 0.0]"
244,"[0.18, 0.7222222222222222, 0.0, 0.0, 0.0]","[0.4515903890132904, 0.0]",-0.181,-0.0,-0.081,-0.1,"[0.18, 0.7222222222222222, 0.0, 0.0, 0.0]"
245,"[0.18, 0.7222222222222222, 0.0, 0.0, 0.0]","[0.5306537747383118, 0.0]",-0.09328467153284672,-0.0032846715328467154,-0.09000000000000001,-0.0,"[0.2, 0.35, 0.0, 0.0072992700729927005, 1.0]"
246,"[0.2, 0.35, 0.0, 0.0072992700729927005, 1.0]","[-0.7858518362045288, 0.0]",-0.081,-0.0,-0.081,-0.0,"[0.18, 0.3888888888888889, 0.0, 0.0, 0.0]"
247,"[0.18, 0.3888888888888889, 0.0, 0.0, 0.0]","[0.24181893467903137, 0.0]",-0.09000000000000001,-0.0,-0.09000000000000001,-0.0,"[0.2, 0.35, 0.0, 0.0, 0.0]"
248,"[0.2, 0.35, 0.0, 0.0, 0.0]","[-0.8205421566963196, 0.0]",-0.081,-0.0,-0.081,-0.0,"[0.18, 0.3888888888888889, 0.0, 0.0, 0.0]"
249,"[0.18, 0.3888888888888889, 0.0, 0.0, 0.0]","[0.11923542618751526, 0.0]",-0.181,-0.0,-0.081,-0.1,"[0.18, 0.3888888888888889, 0.0, 0.0, 0.0]"
250,"[0.18, 0.3888888888888889, 0.0, 0.0, 0.0]","[0.12936660647392273, 0.0]",-0.181,-0.0,-0.081,-0.1,"[0.18, 0.2777777777777778, 0.0, 0.0, 0.0]"
251,"[0.18, 0.2777777777777778, 0.0, 0.0, 0.0]","[-1.0, 0.0]",-0.07200000000000001,-0.0,-0.07200000000000001,-0.0,"[0.16, 0.3125, 0.0, 0.0, 0.0]"
252,"[0.16, 0.3125, 0.0, 0.0, 0.0]","[-0.35293862223625183, 0.0]",-0.0662608695652174,-0.0032608695652173916,-0.06300000000000001,-0.0,"[0.14, 0.3571428571428571, 0.0, 0.007246376811594203, 1.0]"
253,"[0.14, 0.3571428571428571, 0.0, 0.007246376811594203, 1.0]","[-0.5016313791275024, 0.0]",-0.054,-0.0,-0.054,-0.0,"[0.12, 0.5833333333333334, 0.0, 0.0, 0.0]"
254,"[0.12, 0.5833333333333334, 0.0, 0.0, 0.0]","[0.7250363826751709, 0.0]",-0.06300000000000001,-0.0,-0.06300000000000001,-0.0,"[0.14, 0.5, 0.0, 0.0, 0.0]"
255,"[0.14, 0.5, 0.0, 0.0, 0.0]","[0.9480209350585938, 0.0]",-0.08467605633802817,-0.01267605633802817,-0.07200000000000001,-0.0,"[0.16, 0.4375, 0.0, 0.028169014084507043, 1.0]"
256,"[0.16, 0.4375, 0.0, 0.028169014084507043, 1.0]","[-0.7652643918991089, 0.0]",-0.06616901408450705,-0.0031690140845070424,-0.06300000000000001,-0.0,"[0.14, 0.9285714285714286, 0.5, 0.007042253521126761, 0.0]"
257,"[0.14, 0.9285714285714286, 0.5, 0.007042253521126761, 0.0]","[0.6092900037765503, 0.07171344757080078]",-0.17686986301369867,-0.01386986301369863,-0.06300000000000001,-0.1,"[0.14, 1.0, 1.0, 0.030821917808219176, 1.0]"
