,state,action,reward,job_wait_reward,util_reward,invalid_reward,next_state
357,"[0.02, 1.0, 1.0, 0.21182266009852216, 0.0]","[0.5556485652923584, 0.6512300968170166]",-0.2927290640394089,-0.08472906403940887,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.21182266009852216, 0.0]"
358,"[0.02, 1.0, 1.0, 0.21182266009852216, 0.0]","[0.5620424747467041, 0.570164144039154]",-0.29427450980392156,-0.08627450980392158,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.21568627450980393, 1.0]"
359,"[0.02, 1.0, 1.0, 0.21568627450980393, 1.0]","[-1.0, 0.0]",-0.29427450980392156,-0.08627450980392158,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.21568627450980393, 0.0]"
360,"[0.02, 1.0, 1.0, 0.21568627450980393, 0.0]","[0.5706791877746582, 0.3146040141582489]",-0.29427450980392156,-0.08627450980392158,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.21568627450980393, 0.0]"
361,"[0.02, 1.0, 1.0, 0.21568627450980393, 0.0]","[0.5695585012435913, 0.7876204252243042]",-0.29427450980392156,-0.08627450980392158,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.21568627450980393, 0.0]"
362,"[0.02, 1.0, 1.0, 0.21568627450980393, 0.0]","[-0.061346620321273804, 0.1849224865436554]",-0.29427450980392156,-0.08627450980392158,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.21568627450980393, 0.0]"
363,"[0.02, 1.0, 1.0, 0.21568627450980393, 0.0]","[0.39173322916030884, 0.3758513629436493]",-0.29427450980392156,-0.08627450980392158,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.21568627450980393, 0.0]"
364,"[0.02, 1.0, 1.0, 0.21568627450980393, 0.0]","[0.5997112989425659, 0.49988308548927307]",-0.29427450980392156,-0.08627450980392158,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.21568627450980393, 0.0]"
365,"[0.02, 1.0, 1.0, 0.21568627450980393, 0.0]","[0.7337378263473511, 0.7196899652481079]",-0.2988212560386474,-0.09082125603864735,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.22705314009661837, 1.0]"
366,"[0.02, 1.0, 1.0, 0.22705314009661837, 1.0]","[-0.18512055277824402, 0.0]",-0.2988212560386474,-0.09082125603864735,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.22705314009661837, 0.0]"
367,"[0.02, 1.0, 1.0, 0.22705314009661837, 0.0]","[1.0, 0.5405949354171753]",-0.2988212560386474,-0.09082125603864735,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.22705314009661837, 0.0]"
368,"[0.02, 1.0, 1.0, 0.22705314009661837, 0.0]","[0.07630753517150879, 0.2880302369594574]",-0.2988212560386474,-0.09082125603864735,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.22705314009661837, 0.0]"
369,"[0.02, 1.0, 1.0, 0.22705314009661837, 0.0]","[0.6952278017997742, 0.2138526737689972]",-0.2988212560386474,-0.09082125603864735,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.22705314009661837, 0.0]"
370,"[0.02, 1.0, 1.0, 0.22705314009661837, 0.0]","[0.03876402974128723, 0.4930686354637146]",-0.2988212560386474,-0.09082125603864735,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.22705314009661837, 0.0]"
371,"[0.02, 1.0, 1.0, 0.22705314009661837, 0.0]","[0.38942527770996094, 0.01938113570213318]",-0.2988212560386474,-0.09082125603864735,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.22705314009661837, 0.0]"
372,"[0.02, 1.0, 1.0, 0.22705314009661837, 0.0]","[0.6979801654815674, 0.5592226982116699]",-0.2988212560386474,-0.09082125603864735,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.22705314009661837, 0.0]"
373,"[0.02, 1.0, 1.0, 0.22705314009661837, 0.0]","[0.6933732032775879, 0.0]",-0.30177990430622015,-0.0937799043062201,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.23444976076555024, 1.0]"
374,"[0.02, 1.0, 1.0, 0.23444976076555024, 1.0]","[-0.4845740795135498, 0.08195516467094421]",-0.30177990430622015,-0.0937799043062201,-0.008,-0.2,"[0.02, 0.0, 0.0, 0.23444976076555024, 0.0]"
375,"[0.02, 0.0, 0.0, 0.23444976076555024, 0.0]","[0.06791666150093079, 0.0]",-0.299866028708134,-0.09186602870813398,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.22966507177033493, 0.0]"
376,"[0.02, 1.0, 1.0, 0.22966507177033493, 0.0]","[0.5795075297355652, 0.017977863550186157]",-0.3042264150943397,-0.09622641509433963,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.24056603773584906, 1.0]"
377,"[0.02, 1.0, 1.0, 0.24056603773584906, 1.0]","[0.5639165639877319, 0.0]",-0.3042264150943397,-0.09622641509433963,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.24056603773584906, 0.0]"
378,"[0.02, 1.0, 1.0, 0.24056603773584906, 0.0]","[0.6172482371330261, 0.18222728371620178]",-0.3042264150943397,-0.09622641509433963,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.24056603773584906, 0.0]"
379,"[0.02, 1.0, 1.0, 0.24056603773584906, 0.0]","[0.31877148151397705, 0.3228127956390381]",-0.3042264150943397,-0.09622641509433963,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.24056603773584906, 0.0]"
380,"[0.02, 1.0, 1.0, 0.24056603773584906, 0.0]","[0.5357675552368164, 0.39196544885635376]",-0.3042264150943397,-0.09622641509433963,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.24056603773584906, 0.0]"
381,"[0.02, 1.0, 1.0, 0.24056603773584906, 0.0]","[0.5290384888648987, 0.37354254722595215]",-0.3042264150943397,-0.09622641509433963,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.24056603773584906, 0.0]"
382,"[0.02, 1.0, 1.0, 0.24056603773584906, 0.0]","[0.4126264750957489, 0.24512752890586853]",-0.11785185185185186,-0.10185185185185186,-0.016,-0.0,"[0.04, 0.5, 0.0, 0.25462962962962965, 1.0]"
383,"[0.04, 0.5, 0.0, 0.25462962962962965, 1.0]","[-0.12799368798732758, 0.0]",-0.10985185185185187,-0.10185185185185186,-0.008,-0.0,"[0.02, 1.0, 1.0, 0.25462962962962965, 0.0]"
384,"[0.02, 1.0, 1.0, 0.25462962962962965, 0.0]","[0.8931057453155518, 0.19892361760139465]",-0.3098518518518519,-0.10185185185185186,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.25462962962962965, 0.0]"
385,"[0.02, 1.0, 1.0, 0.25462962962962965, 0.0]","[0.008346378803253174, 0.1074080616235733]",-0.3098518518518519,-0.10185185185185186,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.25462962962962965, 0.0]"
386,"[0.02, 1.0, 1.0, 0.25462962962962965, 0.0]","[0.2873043119907379, 0.4612717032432556]",-0.12858715596330275,-0.10458715596330276,-0.024,-0.0,"[0.06, 0.5, 0.0, 0.26146788990825687, 1.0]"
387,"[0.06, 0.5, 0.0, 0.26146788990825687, 1.0]","[0.016186848282814026, 0.0]",-0.32675229357798163,-0.10275229357798166,-0.024,-0.2,"[0.06, 1.0, 1.0, 0.25688073394495414, 0.0]"
388,"[0.06, 1.0, 1.0, 0.25688073394495414, 0.0]","[0.3500990867614746, 0.49103474617004395]",-0.32675229357798163,-0.10275229357798166,-0.024,-0.2,"[0.06, 1.0, 1.0, 0.25688073394495414, 0.0]"
389,"[0.06, 1.0, 1.0, 0.25688073394495414, 0.0]","[0.7839743494987488, 0.2971642315387726]",-0.13475229357798166,-0.10275229357798166,-0.032,-0.0,"[0.08, 0.6666666666666666, 0.0, 0.25688073394495414, 0.0]"
390,"[0.08, 0.6666666666666666, 0.0, 0.25688073394495414, 0.0]","[0.3579714298248291, 0.1594678908586502]",-0.3329174311926606,-0.10091743119266056,-0.032,-0.2,"[0.08, 1.0, 1.0, 0.25229357798165136, 0.0]"
391,"[0.08, 1.0, 1.0, 0.25229357798165136, 0.0]","[0.048784345388412476, 0.3767758905887604]",-0.3329174311926606,-0.10091743119266056,-0.032,-0.2,"[0.08, 1.0, 1.0, 0.25229357798165136, 0.0]"
392,"[0.08, 1.0, 1.0, 0.25229357798165136, 0.0]","[0.5436610579490662, 0.39896273612976074]",-0.3329174311926606,-0.10091743119266056,-0.032,-0.2,"[0.08, 1.0, 1.0, 0.25229357798165136, 0.0]"
393,"[0.08, 1.0, 1.0, 0.25229357798165136, 0.0]","[-0.006442368030548096, 0.2096625715494156]",-0.12491743119266055,-0.10091743119266056,-0.024,-0.0,"[0.06, 1.0, 1.0, 0.25229357798165136, 0.0]"
394,"[0.06, 1.0, 1.0, 0.25229357798165136, 0.0]","[0.5491279363632202, 0.30993741750717163]",-0.3249174311926606,-0.10091743119266056,-0.024,-0.2,"[0.06, 1.0, 1.0, 0.25229357798165136, 0.0]"
395,"[0.06, 1.0, 1.0, 0.25229357798165136, 0.0]","[0.4684266448020935, 0.13564857840538025]",-0.13291743119266056,-0.10091743119266056,-0.032,-0.0,"[0.08, 0.6666666666666666, 0.0, 0.25229357798165136, 0.0]"
396,"[0.08, 0.6666666666666666, 0.0, 0.25229357798165136, 0.0]","[0.47339382767677307, 0.0]",-0.1404566210045662,-0.1004566210045662,-0.04000000000000001,-0.0,"[0.1, 0.75, 0.0, 0.2511415525114155, 1.0]"
397,"[0.1, 0.75, 0.0, 0.2511415525114155, 1.0]","[0.04322018101811409, 0.0]",-0.3386301369863014,-0.09863013698630137,-0.04000000000000001,-0.2,"[0.1, 1.0, 1.0, 0.2465753424657534, 0.0]"
398,"[0.1, 1.0, 1.0, 0.2465753424657534, 0.0]","[0.11169309914112091, 0.3148444890975952]",-0.3386301369863014,-0.09863013698630137,-0.04000000000000001,-0.2,"[0.1, 1.0, 1.0, 0.2465753424657534, 0.0]"
399,"[0.1, 1.0, 1.0, 0.2465753424657534, 0.0]","[0.6560105085372925, 0.5216565132141113]",-0.34403587443946193,-0.10403587443946188,-0.04000000000000001,-0.2,"[0.1, 0.875, 0.5, 0.2600896860986547, 1.0]"
400,"[0.1, 0.875, 0.5, 0.2600896860986547, 1.0]","[-0.04098701477050781, 0.0]",-0.12803587443946188,-0.10403587443946188,-0.024,-0.0,"[0.06, 1.0, 1.0, 0.2600896860986547, 0.0]"
401,"[0.06, 1.0, 1.0, 0.2600896860986547, 0.0]","[0.18042978644371033, 0.0]",-0.3280358744394619,-0.10403587443946188,-0.024,-0.2,"[0.06, 1.0, 1.0, 0.2600896860986547, 0.0]"
402,"[0.06, 1.0, 1.0, 0.2600896860986547, 0.0]","[0.5853134989738464, 0.4140855073928833]",-0.3280358744394619,-0.10403587443946188,-0.024,-0.2,"[0.06, 1.0, 1.0, 0.2600896860986547, 0.0]"
403,"[0.06, 1.0, 1.0, 0.2600896860986547, 0.0]","[0.4785090684890747, 0.0]",-0.13603587443946188,-0.10403587443946188,-0.032,-0.0,"[0.08, 0.75, 0.0, 0.2600896860986547, 0.0]"
404,"[0.08, 0.75, 0.0, 0.2600896860986547, 0.0]","[0.5560420751571655, 0.0]",-0.3360358744394619,-0.10403587443946188,-0.032,-0.2,"[0.08, 1.0, 1.0, 0.2600896860986547, 0.0]"
405,"[0.08, 1.0, 1.0, 0.2600896860986547, 0.0]","[0.44201913475990295, 0.2800086438655853]",-0.1440358744394619,-0.10403587443946188,-0.04000000000000001,-0.0,"[0.1, 0.8, 0.0, 0.2600896860986547, 0.0]"
406,"[0.1, 0.8, 0.0, 0.2600896860986547, 0.0]","[0.4011148512363434, 0.0032523050904273987]",-0.34403587443946193,-0.10403587443946188,-0.04000000000000001,-0.2,"[0.1, 0.8, 0.0, 0.2600896860986547, 0.0]"
407,"[0.1, 0.8, 0.0, 0.2600896860986547, 0.0]","[0.7671546936035156, 0.0]",-0.3448888888888889,-0.1048888888888889,-0.04000000000000001,-0.2,"[0.1, 1.0, 1.0, 0.26222222222222225, 1.0]"
408,"[0.1, 1.0, 1.0, 0.26222222222222225, 1.0]","[-0.1375344842672348, 0.03113315999507904]",-0.1368888888888889,-0.1048888888888889,-0.032,-0.0,"[0.08, 0.75, 0.0, 0.26222222222222225, 0.0]"
409,"[0.08, 0.75, 0.0, 0.26222222222222225, 0.0]","[1.0, 0.02108202874660492]",-0.33511111111111114,-0.10311111111111111,-0.032,-0.2,"[0.08, 1.0, 1.0, 0.2577777777777778, 0.0]"
410,"[0.08, 1.0, 1.0, 0.2577777777777778, 0.0]","[0.7354589104652405, 0.2932274341583252]",-0.33511111111111114,-0.10311111111111111,-0.032,-0.2,"[0.08, 1.0, 1.0, 0.2577777777777778, 0.0]"
411,"[0.08, 1.0, 1.0, 0.2577777777777778, 0.0]","[0.30390024185180664, 0.22190354764461517]",-0.33511111111111114,-0.10311111111111111,-0.032,-0.2,"[0.08, 0.75, 0.0, 0.2577777777777778, 0.0]"
412,"[0.08, 0.75, 0.0, 0.2577777777777778, 0.0]","[0.5829525589942932, 0.10099823772907257]",-0.3385502183406114,-0.10655021834061136,-0.032,-0.2,"[0.08, 0.75, 0.0, 0.2663755458515284, 1.0]"
413,"[0.08, 0.75, 0.0, 0.2663755458515284, 1.0]","[-0.07959093153476715, 0.0]",-0.12880349344978168,-0.10480349344978167,-0.024,-0.0,"[0.06, 1.0, 1.0, 0.26200873362445415, 0.0]"
414,"[0.06, 1.0, 1.0, 0.26200873362445415, 0.0]","[0.0019055604934692383, 0.29447221755981445]",-0.32880349344978166,-0.10480349344978167,-0.024,-0.2,"[0.06, 1.0, 1.0, 0.26200873362445415, 0.0]"
415,"[0.06, 1.0, 1.0, 0.26200873362445415, 0.0]","[0.3506253957748413, 0.006367862224578857]",-0.32880349344978166,-0.10480349344978167,-0.024,-0.2,"[0.06, 1.0, 1.0, 0.26200873362445415, 0.0]"
416,"[0.06, 1.0, 1.0, 0.26200873362445415, 0.0]","[0.3522449731826782, 0.13251245021820068]",-0.32880349344978166,-0.10480349344978167,-0.024,-0.2,"[0.06, 1.0, 1.0, 0.26200873362445415, 0.0]"
417,"[0.06, 1.0, 1.0, 0.26200873362445415, 0.0]","[1.0, 0.09350807964801788]",-0.32880349344978166,-0.10480349344978167,-0.024,-0.2,"[0.06, 1.0, 1.0, 0.26200873362445415, 0.0]"
418,"[0.06, 1.0, 1.0, 0.26200873362445415, 0.0]","[0.9022494554519653, 0.21359050273895264]",-0.32880349344978166,-0.10480349344978167,-0.024,-0.2,"[0.06, 1.0, 1.0, 0.26200873362445415, 0.0]"
419,"[0.06, 1.0, 1.0, 0.26200873362445415, 0.0]","[0.8420099020004272, 0.3276514410972595]",-0.33387124463519313,-0.10987124463519314,-0.024,-0.2,"[0.06, 0.6666666666666666, 0.0, 0.27467811158798283, 1.0]"
420,"[0.06, 0.6666666666666666, 0.0, 0.27467811158798283, 1.0]","[-0.31443023681640625, 0.0]",-0.12415450643776825,-0.10815450643776825,-0.016,-0.0,"[0.04, 1.0, 1.0, 0.2703862660944206, 0.0]"
421,"[0.04, 1.0, 1.0, 0.2703862660944206, 0.0]","[0.9131904244422913, 0.2847275733947754]",-0.3241545064377683,-0.10815450643776825,-0.016,-0.2,"[0.04, 1.0, 1.0, 0.2703862660944206, 0.0]"
422,"[0.04, 1.0, 1.0, 0.2703862660944206, 0.0]","[0.7809144258499146, 0.23407579958438873]",-0.327864406779661,-0.11186440677966102,-0.016,-0.2,"[0.04, 1.0, 1.0, 0.2796610169491525, 1.0]"
423,"[0.04, 1.0, 1.0, 0.2796610169491525, 1.0]","[-0.06435053795576096, 0.0]",-0.11986440677966101,-0.11186440677966102,-0.008,-0.0,"[0.02, 1.0, 1.0, 0.2796610169491525, 0.0]"
424,"[0.02, 1.0, 1.0, 0.2796610169491525, 0.0]","[0.34228864312171936, 0.03585547208786011]",-0.319864406779661,-0.11186440677966102,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.2796610169491525, 0.0]"
425,"[0.02, 1.0, 1.0, 0.2796610169491525, 0.0]","[0.3623473048210144, 0.20517456531524658]",-0.319864406779661,-0.11186440677966102,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.2796610169491525, 0.0]"
426,"[0.02, 1.0, 1.0, 0.2796610169491525, 0.0]","[1.0, 0.15059979259967804]",-0.319864406779661,-0.11186440677966102,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.2796610169491525, 0.0]"
427,"[0.02, 1.0, 1.0, 0.2796610169491525, 0.0]","[0.8561462759971619, 0.19559451937675476]",-0.319864406779661,-0.11186440677966102,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.2796610169491525, 0.0]"
428,"[0.02, 1.0, 1.0, 0.2796610169491525, 0.0]","[0.9810359477996826, 0.25359129905700684]",-0.319864406779661,-0.11186440677966102,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.2796610169491525, 0.0]"
429,"[0.02, 1.0, 1.0, 0.2796610169491525, 0.0]","[0.49738338589668274, 0.0]",-0.319864406779661,-0.11186440677966102,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.2796610169491525, 0.0]"
430,"[0.02, 1.0, 1.0, 0.2796610169491525, 0.0]","[0.7891175746917725, 0.2782325744628906]",-0.3222857142857143,-0.11428571428571428,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.2857142857142857, 1.0]"
431,"[0.02, 1.0, 1.0, 0.2857142857142857, 1.0]","[-0.49695757031440735, 0.0]",-0.3222857142857143,-0.11428571428571428,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.2857142857142857, 0.0]"
432,"[0.02, 1.0, 1.0, 0.2857142857142857, 0.0]","[0.9257512092590332, 0.0]",-0.32584232365145227,-0.1178423236514523,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.2946058091286307, 1.0]"
433,"[0.02, 1.0, 1.0, 0.2946058091286307, 1.0]","[-0.17905057966709137, 0.0]",-0.328164609053498,-0.12016460905349796,-0.008,-0.2,"[0.02, 0.0, 0.0, 0.3004115226337449, 1.0]"
434,"[0.02, 0.0, 0.0, 0.3004115226337449, 1.0]","[0.4252892732620239, 0.0]",-0.32651851851851854,-0.11851851851851852,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.2962962962962963, 0.0]"
435,"[0.02, 1.0, 1.0, 0.2962962962962963, 0.0]","[1.0, 0.0]",-0.32651851851851854,-0.11851851851851852,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.2962962962962963, 0.0]"
436,"[0.02, 1.0, 1.0, 0.2962962962962963, 0.0]","[0.7937178611755371, 0.08412493765354156]",-0.32651851851851854,-0.11851851851851852,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.2962962962962963, 0.0]"
437,"[0.02, 1.0, 1.0, 0.2962962962962963, 0.0]","[0.557597815990448, 0.015631653368473053]",-0.32995121951219514,-0.12195121951219512,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.3048780487804878, 1.0]"
438,"[0.02, 1.0, 1.0, 0.3048780487804878, 1.0]","[-0.35719239711761475, 0.0]",-0.32995121951219514,-0.12195121951219512,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.3048780487804878, 0.0]"
439,"[0.02, 1.0, 1.0, 0.3048780487804878, 0.0]","[0.32863685488700867, 0.0]",-0.32995121951219514,-0.12195121951219512,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.3048780487804878, 0.0]"
440,"[0.02, 1.0, 1.0, 0.3048780487804878, 0.0]","[0.4387110471725464, 0.030210277065634727]",-0.32995121951219514,-0.12195121951219512,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.3048780487804878, 0.0]"
441,"[0.02, 1.0, 1.0, 0.3048780487804878, 0.0]","[0.626797080039978, 0.3422060012817383]",-0.3310769230769231,-0.12307692307692308,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.3076923076923077, 1.0]"
442,"[0.02, 1.0, 1.0, 0.3076923076923077, 1.0]","[-0.03871256858110428, 0.0]",-0.3310769230769231,-0.12307692307692308,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.3076923076923077, 0.0]"
443,"[0.02, 1.0, 1.0, 0.3076923076923077, 0.0]","[0.7709110975265503, 0.2643737494945526]",-0.3310769230769231,-0.12307692307692308,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.3076923076923077, 0.0]"
444,"[0.02, 1.0, 1.0, 0.3076923076923077, 0.0]","[1.0, 0.0]",-0.3310769230769231,-0.12307692307692308,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.3076923076923077, 0.0]"
445,"[0.02, 1.0, 1.0, 0.3076923076923077, 0.0]","[-0.3906678557395935, 0.0]",-0.33330120481927716,-0.12530120481927712,-0.008,-0.2,"[0.02, 0.0, 0.0, 0.3132530120481928, 1.0]"
446,"[0.02, 0.0, 0.0, 0.3132530120481928, 1.0]","[0.6007081270217896, 0.0]",-0.3316947791164659,-0.12369477911646587,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.3092369477911647, 0.0]"
447,"[0.02, 1.0, 1.0, 0.3092369477911647, 0.0]","[0.7906906008720398, 0.0]",-0.3316947791164659,-0.12369477911646587,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.3092369477911647, 0.0]"
448,"[0.02, 1.0, 1.0, 0.3092369477911647, 0.0]","[1.0, 0.04375721514225006]",-0.3316947791164659,-0.12369477911646587,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.3092369477911647, 0.0]"
449,"[0.02, 1.0, 1.0, 0.3092369477911647, 0.0]","[0.4642360210418701, 0.0]",-0.3328,-0.12480000000000001,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.312, 1.0]"
450,"[0.02, 1.0, 1.0, 0.312, 1.0]","[-0.3642282783985138, 0.0]",-0.3328,-0.12480000000000001,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.312, 0.0]"
451,"[0.02, 1.0, 1.0, 0.312, 0.0]","[0.9565410614013672, 0.0]",-0.3328,-0.12480000000000001,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.312, 0.0]"
452,"[0.02, 1.0, 1.0, 0.312, 0.0]","[0.7125758528709412, 0.06563439965248108]",-0.3328,-0.12480000000000001,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.312, 0.0]"
453,"[0.02, 1.0, 1.0, 0.312, 0.0]","[0.8061456680297852, 0.21254296600818634]",-0.3328,-0.12480000000000001,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.312, 0.0]"
454,"[0.02, 1.0, 1.0, 0.312, 0.0]","[0.19407498836517334, 0.2345615178346634]",-0.3328,-0.12480000000000001,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.312, 0.0]"
455,"[0.02, 1.0, 1.0, 0.312, 0.0]","[0.504669189453125, 0.0]",-0.334984126984127,-0.12698412698412698,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.31746031746031744, 1.0]"
456,"[0.02, 1.0, 1.0, 0.31746031746031744, 1.0]","[-0.0283229798078537, 0.0]",-0.334984126984127,-0.12698412698412698,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.31746031746031744, 0.0]"
457,"[0.02, 1.0, 1.0, 0.31746031746031744, 0.0]","[0.43664437532424927, 0.060689106583595276]",-0.334984126984127,-0.12698412698412698,-0.008,-0.2,"[0.02, 0.0, 0.0, 0.31746031746031744, 0.0]"
458,"[0.02, 0.0, 0.0, 0.31746031746031744, 0.0]","[0.41644710302352905, 0.0]",-0.3333968253968254,-0.1253968253968254,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.3134920634920635, 0.0]"
459,"[0.02, 1.0, 1.0, 0.3134920634920635, 0.0]","[0.6392284631729126, 0.19132466614246368]",-0.33555905511811024,-0.12755905511811025,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.3188976377952756, 1.0]"
460,"[0.02, 1.0, 1.0, 0.3188976377952756, 1.0]","[-0.34226852655410767, 0.0]",-0.33555905511811024,-0.12755905511811025,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.3188976377952756, 0.0]"
461,"[0.02, 1.0, 1.0, 0.3188976377952756, 0.0]","[0.6538962721824646, 0.14866052567958832]",-0.33555905511811024,-0.12755905511811025,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.3188976377952756, 0.0]"
462,"[0.02, 1.0, 1.0, 0.3188976377952756, 0.0]","[0.886508047580719, 0.0]",-0.33555905511811024,-0.12755905511811025,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.3188976377952756, 0.0]"
463,"[0.02, 1.0, 1.0, 0.3188976377952756, 0.0]","[0.9200159907341003, 0.0]",-0.33555905511811024,-0.12755905511811025,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.3188976377952756, 0.0]"
464,"[0.02, 1.0, 1.0, 0.3188976377952756, 0.0]","[0.3287387192249298, 0.10779765248298645]",-0.33555905511811024,-0.12755905511811025,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.3188976377952756, 0.0]"
465,"[0.02, 1.0, 1.0, 0.3188976377952756, 0.0]","[1.0, 0.23890188336372375]",-0.33555905511811024,-0.12755905511811025,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.3188976377952756, 0.0]"
466,"[0.02, 1.0, 1.0, 0.3188976377952756, 0.0]","[1.0, 0.0]",-0.33555905511811024,-0.12755905511811025,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.3188976377952756, 0.0]"
467,"[0.02, 1.0, 1.0, 0.3188976377952756, 0.0]","[0.6023097634315491, 0.04427078366279602]",-0.33555905511811024,-0.12755905511811025,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.3188976377952756, 0.0]"
468,"[0.02, 1.0, 1.0, 0.3188976377952756, 0.0]","[0.6105146408081055, 0.0]",-0.33555905511811024,-0.12755905511811025,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.3188976377952756, 0.0]"
469,"[0.02, 1.0, 1.0, 0.3188976377952756, 0.0]","[0.7797982692718506, 0.0]",-0.33555905511811024,-0.12755905511811025,-0.008,-0.2,"[0.02, 0.0, 0.0, 0.3188976377952756, 0.0]"
470,"[0.02, 0.0, 0.0, 0.3188976377952756, 0.0]","[0.5806193351745605, 0.0]",-0.33398425196850395,-0.12598425196850394,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.31496062992125984, 0.0]"
471,"[0.02, 1.0, 1.0, 0.31496062992125984, 0.0]","[0.43114185333251953, 0.0]",-0.33505882352941174,-0.12705882352941175,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.3176470588235294, 1.0]"
472,"[0.02, 1.0, 1.0, 0.3176470588235294, 1.0]","[0.3991212844848633, 0.0]",-0.3382325581395349,-0.1302325581395349,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.32558139534883723, 1.0]"
473,"[0.02, 1.0, 1.0, 0.32558139534883723, 1.0]","[0.012370005249977112, 0.0]",-0.3382325581395349,-0.1302325581395349,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.32558139534883723, 0.0]"
474,"[0.02, 1.0, 1.0, 0.32558139534883723, 0.0]","[0.64203941822052, 0.0]",-0.3382325581395349,-0.1302325581395349,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.32558139534883723, 0.0]"
475,"[0.02, 1.0, 1.0, 0.32558139534883723, 0.0]","[0.5778766870498657, 0.0]",-0.3382325581395349,-0.1302325581395349,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.32558139534883723, 0.0]"
476,"[0.02, 1.0, 1.0, 0.32558139534883723, 0.0]","[0.5561018586158752, 0.0]",-0.3382325581395349,-0.1302325581395349,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.32558139534883723, 0.0]"
477,"[0.02, 1.0, 1.0, 0.32558139534883723, 0.0]","[0.536832332611084, 0.04942166060209274]",-0.3382325581395349,-0.1302325581395349,-0.008,-0.2,"[0.02, 1.0, 1.0, 0.32558139534883723, 0.0]"
